Date,Open,High,Low,Close,Volume,Adj Close
7/10/2006,4842.089844,4884.77002,4834.209961,4861.299805,234400,4861.299805
7/7/2006,4884.450195,4884.450195,4827.870117,4843.200195,253000,4843.200195
7/6/2006,4921.600098,4935.660156,4854.169922,4885.370117,272500,4885.370117
7/5/2006,4967.830078,4971.350098,4858.709961,4921.529785,319300,4921.529785
7/3/2006,4931.529785,4975.560059,4931.529785,4974.910156,126100,4974.910156
6/30/2006,4892.459961,4929.629883,4887.040039,4928.890137,406800,4928.890137
6/29/2006,4733.660156,4890.22998,4733.620117,4890.22998,305400,4890.22998
6/28/2006,4705.629883,4745.600098,4666.02002,4730.600098,276900,4730.600098
6/27/2006,4772.589844,4796.919922,4701.569824,4704.120117,249800,4704.120117
6/26/2006,4772.359863,4790.790039,4739.950195,4772.359863,209800,4772.359863
6/23/2006,4737.370117,4807.560059,4722.759766,4772.959961,203200,4772.959961
6/22/2006,4763.799805,4766.790039,4697.279785,4737.879883,223300,4737.879883
6/21/2006,4630.279785,4774.819824,4630.060059,4765.509766,317000,4765.509766
6/20/2006,4611.109863,4676.299805,4611.109863,4629.97998,335400,4629.97998
6/19/2006,4636.540039,4664.080078,4591.22998,4611.330078,238100,4611.330078
6/16/2006,4639.140137,4652.720215,4609.080078,4636.22998,302200,4636.22998
6/15/2006,4471.470215,4646.200195,4471.470215,4638.919922,373900,4638.919922
6/14/2006,4441.720215,4478.879883,4424.709961,4470.939941,270900,4470.939941
6/13/2006,4456.660156,4508.009766,4427.549805,4441.319824,323500,4441.319824
6/12/2006,4545.649902,4576.330078,4455.600098,4458.779785,241600,4458.779785
6/9/2006,4557.200195,4623.279785,4537.459961,4542.350098,247200,4542.350098
6/8/2006,4563.109863,4563.990234,4410.160156,4556.279785,452300,4556.279785
6/7/2006,4607.890137,4671.540039,4563.359863,4565.049805,312000,4565.049805
6/6/2006,4620.129883,4637.910156,4523.839844,4608.379883,317800,4608.379883
6/5/2006,4761.279785,4762.910156,4615.470215,4619.529785,240900,4619.529785
6/2/2006,4743.080078,4789.049805,4728.970215,4762.080078,250900,4762.080078
6/1/2006,4670,4744.580078,4667.790039,4744.580078,285300,4744.580078
5/31/2006,4582.549805,4671.939941,4582.549805,4669.649902,306000,4669.649902
5/30/2006,4674.850098,4676.209961,4576.509766,4578.799805,233900,4578.799805
5/26/2006,4645.799805,4687.47998,4645.529785,4675.640137,158800,4675.640137
5/25/2006,4598.419922,4665.549805,4598.419922,4647.390137,218600,4647.390137
5/24/2006,4612.259766,4665.279785,4534.640137,4599.120117,335100,4599.120117
5/23/2006,4650.430176,4735.759766,4615.120117,4615.430176,283700,4615.430176
5/22/2006,4625.47998,4678.459961,4569.5,4650.339844,314400,4650.339844
5/19/2006,4627.509766,4667.77002,4590.879883,4626.22998,302700,4626.22998
5/18/2006,4670.169922,4709.169922,4624.72998,4627.330078,360500,4627.330078
5/17/2006,4798.75,4798.839844,4659.819824,4670.970215,347800,4670.970215
5/16/2006,4846.569824,4868.759766,4782.569824,4798.439941,330700,4798.439941
5/15/2006,4842.580078,4864.910156,4793.509766,4846.350098,306300,4846.350098
5/12/2006,4942.129883,4943.899902,4838.640137,4840.540039,236800,4840.540039
5/11/2006,4988.640137,4988.859863,4920.319824,4941.689941,233300,4941.689941
5/10/2006,4997.870117,5013.669922,4970.830078,4991.240234,228200,4991.240234
5/9/2006,4957.779785,5001.069824,4953.02002,4998.950195,229400,4998.950195
5/8/2006,4958.330078,4984.189941,4954.959961,4957.910156,238600,4957.910156
5/5/2006,4908.5,4969.509766,4908.5,4957.910156,268600,4957.910156
5/4/2006,4751.629883,4918.109863,4751.629883,4908.240234,372300,4908.240234
5/3/2006,4728.27002,4762.120117,4712.799805,4749.72998,311000,4749.72998
5/2/2006,4670.569824,4728.799805,4665.149902,4728.799805,331600,4728.799805
5/1/2006,4664.549805,4701.819824,4657.790039,4669.910156,274800,4669.910156
4/28/2006,4669.160156,4686.879883,4646.990234,4664.490234,295500,4664.490234
4/27/2006,4699,4718.47998,4652.5,4670.129883,369300,4670.129883
4/26/2006,4702.919922,4735.220215,4692.350098,4700.680176,375400,4700.680176
4/25/2006,4732.540039,4752.029785,4681.990234,4707.379883,600000,4707.379883
4/24/2006,4710.810059,4737.830078,4696.189941,4730.470215,375200,4730.470215
4/21/2006,4709.25,4741.319824,4690.319824,4706.049805,413200,4706.049805
4/20/2006,4725.209961,4761.939941,4697.060059,4709.22998,361800,4709.22998
4/19/2006,4700.02002,4759.080078,4698.339844,4725.009766,386500,4725.009766
4/18/2006,4586.629883,4701.160156,4586.629883,4700.100098,411300,4700.100098
4/17/2006,4645.27002,4645.490234,4565.669922,4586.290039,370300,4586.290039
4/13/2006,4630.200195,4654.129883,4606.350098,4645.759766,179900,4645.759766
4/12/2006,4619.040039,4632.359863,4587.439941,4630.640137,254300,4630.640137
4/11/2006,4667.330078,4677.140137,4609.080078,4619.040039,316200,4619.040039
4/10/2006,4692.259766,4695.169922,4651.569824,4667.129883,225700,4667.129883
4/7/2006,4730.870117,4760.450195,4677.009766,4690.540039,231200,4690.540039
4/6/2006,4726.569824,4741.759766,4694.419922,4728.930176,221300,4728.930176
4/5/2006,4681.899902,4728.049805,4678.899902,4726.589844,235800,4726.589844
4/4/2006,4622.149902,4686.259766,4622.149902,4681.810059,250900,4681.810059
4/3/2006,4568.200195,4640.72998,4568.200195,4622.040039,257100,4622.040039
3/31/2006,4547.810059,4578.930176,4540.589844,4568,258400,4568
3/30/2006,4568.72998,4581.22998,4538.640137,4547.810059,257600,4547.810059
3/29/2006,4532.649902,4574.660156,4518.990234,4568.490234,287500,4568.490234
3/28/2006,4559.450195,4560.419922,4520.129883,4532.169922,254800,4532.169922
3/27/2006,4528.379883,4572.5,4526.350098,4557.950195,220600,4557.950195
3/24/2006,4523.220215,4533.970215,4495.189941,4527.410156,232300,4527.410156
3/23/2006,4590.919922,4590.919922,4489.009766,4523.259766,419300,4523.259766
3/22/2006,4561.430176,4615.830078,4549.799805,4614.939941,276800,4614.939941
3/21/2006,4588.009766,4613.140137,4560.549805,4561.209961,334100,4561.209961
3/20/2006,4563.529785,4594.799805,4557.109863,4587.529785,236100,4587.529785
3/17/2006,4553.680176,4567.209961,4527.049805,4563.330078,284000,4563.330078
3/16/2006,4592.109863,4597.390137,4551.120117,4553.100098,236600,4553.100098
3/15/2006,4494.919922,4593.080078,4493.290039,4591.759766,342900,4591.759766
3/14/2006,4454.060059,4496.459961,4450.529785,4494.700195,267000,4494.700195
3/13/2006,4456.350098,4486.890137,4445.859863,4454.02002,241700,4454.02002
3/10/2006,4413.290039,4466.040039,4396.720215,4456.040039,300000,4456.040039
3/9/2006,4419.060059,4449.430176,4412.720215,4415.140137,221900,4415.140137
3/8/2006,4433.830078,4433.830078,4352.200195,4420.209961,334500,4420.209961
3/7/2006,4468.740234,4468.740234,4410.379883,4434.620117,228600,4434.620117
3/6/2006,4508.080078,4508.140137,4443.649902,4470.189941,206500,4470.189941
3/3/2006,4482.140137,4537.370117,4458.779785,4509.290039,207700,4509.290039
3/2/2006,4514.140137,4514.140137,4469.319824,4482.049805,226500,4482.049805
3/1/2006,4436.080078,4514.319824,4436.080078,4514.140137,248000,4514.140137
2/28/2006,4485.290039,4486.569824,4411.129883,4436.390137,259200,4436.390137
2/27/2006,4436.279785,4490.029785,4436.279785,4485.140137,226600,4485.140137
2/24/2006,4432.200195,4445.169922,4390.100098,4435.589844,276000,4435.589844
2/23/2006,4449.209961,4467.200195,4419.990234,4430.790039,232400,4430.790039
2/22/2006,4394.359863,4456.439941,4394.359863,4449.169922,246100,4449.169922
2/21/2006,4404.22998,4411.439941,4377.319824,4395.220215,220300,4395.220215
2/17/2006,4414.259766,4416.459961,4372.419922,4404.339844,222900,4404.339844
2/16/2006,4440.620117,4447.319824,4389.120117,4414.609863,213900,4414.609863
2/15/2006,4406.040039,4444.319824,4369.649902,4442.290039,263000,4442.290039
2/14/2006,4298.200195,4418.22998,4288.5,4407.779785,329500,4407.779785
2/13/2006,4322.27002,4323.859863,4284.100098,4298.330078,202900,4298.330078
2/10/2006,4300.080078,4333.459961,4251.919922,4322,255600,4322
2/9/2006,4277.709961,4326.819824,4271.52002,4300.450195,269800,4300.450195
2/8/2006,4230.009766,4279.910156,4217.799805,4278.810059,272700,4278.810059
2/7/2006,4291.060059,4291.149902,4224.640137,4229.620117,315300,4229.620117
2/6/2006,4262.830078,4291.810059,4256.5,4290.490234,215300,4290.490234
2/3/2006,4279.069824,4283.330078,4238.919922,4263.560059,257100,4263.560059
2/2/2006,4322,4328.990234,4274.799805,4281.189941,399700,4281.189941
2/1/2006,4363.080078,4363.129883,4310.279785,4321.700195,482700,4321.700195
1/31/2006,4355.240234,4376.410156,4318.209961,4367.540039,315600,4367.540039
1/30/2006,4309.379883,4362.72998,4309.379883,4354.490234,308600,4354.490234
1/27/2006,4306.620117,4317.189941,4266.910156,4309.709961,315800,4309.709961
1/26/2006,4242.930176,4308.819824,4242.930176,4306.529785,360600,4306.529785
1/25/2006,4274.399902,4298.160156,4223.180176,4240.810059,343100,4240.810059
1/24/2006,4176.240234,4285.379883,4176.240234,4275.02002,379100,4275.02002
1/23/2006,4148.290039,4178.399902,4123.169922,4175.75,280200,4175.75
1/20/2006,4233.890137,4248.609863,4153.450195,4158.47998,319700,4158.47998
1/19/2006,4129.299805,4240.709961,4129.299805,4234.910156,358200,4234.910156
1/18/2006,4090.530029,4138.600098,4059.870117,4129.689941,392700,4129.689941
1/17/2006,4147.149902,4147.149902,4074.600098,4090.949951,323900,4090.949951
1/13/2006,4148.339844,4172.140137,4141.950195,4147.100098,192600,4147.100098
1/12/2006,4198.810059,4198.810059,4138.72998,4148.379883,240500,4148.379883
1/11/2006,4218.950195,4225.160156,4177.910156,4199.290039,221500,4199.290039
1/10/2006,4238.169922,4238.169922,4193.080078,4218.689941,203500,4218.689941
1/9/2006,4214.22998,4243.089844,4205.109863,4238.339844,229500,4238.339844
1/6/2006,4233.939941,4244.120117,4180.069824,4214.279785,281900,4214.279785
1/5/2006,4246.939941,4246.939941,4206.950195,4233.939941,206800,4233.939941
1/4/2006,4199.22998,4268.419922,4198.939941,4246.939941,287000,4246.939941
1/3/2006,4193.120117,4215.149902,4101.720215,4199.160156,338800,4199.160156
12/30/2005,4241.430176,4241.430176,4190.52002,4196.029785,123400,4196.029785
12/29/2005,4224.77002,4284.410156,4224.060059,4241.339844,149800,4241.339844
12/28/2005,4217.629883,4232.879883,4200.490234,4223.930176,174900,4223.930176
12/27/2005,4269.72998,4306.089844,4210.490234,4216.259766,209800,4216.259766
12/23/2005,4250.720215,4282.310059,4250.720215,4266.75,136600,4266.75
12/22/2005,4198.709961,4251.169922,4197.950195,4250.609863,224100,4250.609863
12/21/2005,4103.52002,4216.799805,4103.52002,4198.689941,268900,4198.689941
12/20/2005,4108.810059,4123.910156,4082.129883,4103.120117,186700,4103.120117
12/19/2005,4142.709961,4150.189941,4104.830078,4108.149902,207700,4108.149902
12/16/2005,4146.660156,4168.75,4142.140137,4142.490234,328200,4142.490234
12/15/2005,4116.72998,4146.209961,4092.090088,4145.77002,250300,4145.77002
12/14/2005,4087.72998,4120.089844,4087.72998,4116.600098,187000,4116.600098
12/13/2005,4085.540039,4098.790039,4050.459961,4088.030029,193000,4088.030029
12/12/2005,4101.02002,4117.25,4059.26001,4090.699951,177500,4090.699951
12/9/2005,4081.429932,4111.040039,4075.649902,4102.339844,193500,4102.339844
12/8/2005,4110.430176,4129.669922,4064.429932,4082.090088,265500,4082.090088
12/7/2005,4127.399902,4146.160156,4100.890137,4110.25,250600,4110.25
12/6/2005,4087.48999,4167.810059,4087.48999,4128.490234,265900,4128.490234
12/5/2005,4138.939941,4141.790039,4064.550049,4086.810059,226100,4086.810059
12/2/2005,4157.75,4157.75,4123.419922,4138.549805,222600,4138.549805
12/1/2005,4114.279785,4169.689941,4112.879883,4157.930176,195300,4157.930176
11/30/2005,4130.549805,4146.689941,4108.850098,4113.799805,220200,4113.799805
11/29/2005,4121.009766,4161.859863,4120.930176,4129.890137,200500,4129.890137
11/28/2005,4179.049805,4190.549805,4116.060059,4121.799805,200500,4121.799805
11/25/2005,4175.990234,4187.140137,4165.189941,4179.140137,53600,4179.140137
11/23/2005,4178.259766,4187.919922,4162.52002,4176.080078,183900,4176.080078
11/22/2005,4155.430176,4184.779785,4136.649902,4180.189941,261500,4180.189941
11/21/2005,4140.609863,4162.47998,4130.919922,4156.47998,203500,4156.47998
11/18/2005,4082.219971,4141.790039,4082.219971,4140.689941,293800,4140.689941
11/17/2005,4002.830078,4082.389893,3999.340088,4082.389893,298200,4082.389893
11/16/2005,4006.459961,4027.52002,3979.389893,4001.649902,207600,4001.649902
11/15/2005,4059.209961,4063.080078,3996.590088,4006.159912,221600,4006.159912
11/14/2005,4073.600098,4081.169922,4046.899902,4059.209961,226400,4059.209961
11/11/2005,4043.899902,4074.429932,4039.919922,4073.25,235700,4073.25
11/10/2005,4004.189941,4051.72998,3988.27002,4043.899902,272000,4043.899902
11/9/2005,3961.5,4010.139893,3957.830078,4004.370117,204100,4004.370117
11/8/2005,3978.120117,3978.120117,3941.600098,3961.23999,167900,3961.23999
11/7/2005,3933.929932,3984.120117,3933.929932,3979.439941,218700,3979.439941
11/4/2005,3974.139893,3976.929932,3910.860107,3935.219971,225100,3935.219971
11/3/2005,3927.429932,4002.47998,3927.429932,3973.439941,304000,3973.439941
11/2/2005,3839.870117,3930.139893,3837.550049,3928.040039,323800,3928.040039
11/1/2005,3815.459961,3848.879883,3811.030029,3840.040039,258200,3840.040039
10/31/2005,3741.290039,3822.639893,3741.290039,3815.459961,308800,3815.459961
10/28/2005,3676.949951,3743.600098,3675.330078,3741.810059,273700,3741.810059
10/27/2005,3735.340088,3736.389893,3674.320068,3674.320068,230200,3674.320068
10/26/2005,3736.820068,3777.060059,3729.350098,3735.290039,259100,3735.290039
10/25/2005,3724.320068,3782.01001,3711.850098,3736.73999,277700,3736.73999
10/24/2005,3624.070068,3724.709961,3624.070068,3724.709961,239700,3724.709961
10/21/2005,3626.209961,3655.870117,3621.969971,3623.719971,315100,3623.719971
10/20/2005,3631.639893,3665.129883,3603.080078,3624.070068,332500,3624.070068
10/19/2005,3589.300049,3634.610107,3550.550049,3631.51001,325500,3631.51001
10/18/2005,3642.879883,3644.320068,3588.51001,3589.040039,205100,3589.040039
10/17/2005,3639.550049,3648.909912,3613.48999,3644.060059,174800,3644.060059
10/14/2005,3589.790039,3641.02002,3585,3638.610107,240400,3638.610107
10/13/2005,3627.439941,3627.439941,3554.169922,3589.5,207300,3589.5
10/12/2005,3688.360107,3696.330078,3597.5,3626.889893,216500,3626.889893
10/11/2005,3666.139893,3707.580078,3665.76001,3687.72998,226000,3687.72998
10/10/2005,3680.219971,3695.439941,3654.090088,3665.850098,168600,3665.850098
10/7/2005,3651.810059,3690.51001,3651.129883,3678.75,186000,3678.75
10/6/2005,3625.080078,3697.580078,3618.120117,3650.209961,348100,3650.209961
10/5/2005,3695.860107,3697.550049,3622.889893,3623.52002,278500,3623.52002
10/4/2005,3736.709961,3758.090088,3694.639893,3695.780029,255500,3695.780029
10/3/2005,3741.52002,3756.73999,3718.590088,3736.590088,196700,3736.590088
9/30/2005,3719.26001,3746.439941,3706.48999,3740.550049,223400,3740.550049
9/29/2005,3656.110107,3719.429932,3629.189941,3718.419922,245100,3718.419922
9/28/2005,3618.080078,3663.02002,3618.080078,3656.22998,204700,3656.22998
9/27/2005,3616.649902,3624.909912,3592.129883,3617.48999,205400,3617.48999
9/26/2005,3626.850098,3660.800049,3605.459961,3615.810059,250100,3615.810059
9/23/2005,3610.580078,3629,3580.659912,3623.060059,259900,3623.060059
9/22/2005,3595.060059,3615.409912,3570.649902,3610.580078,321400,3610.580078
9/21/2005,3582.290039,3629.800049,3577.709961,3597.050049,414600,3597.050049
9/20/2005,3589.540039,3628.030029,3581.320068,3581.449951,313100,3581.449951
9/19/2005,3632.419922,3632.419922,3579.370117,3589.75,247100,3589.75
9/16/2005,3597.27002,3635.76001,3592.550049,3633.719971,626900,3633.719971
9/15/2005,3584.540039,3601.5,3572.649902,3596.98999,1111200,3596.98999
9/14/2005,3591.340088,3608,3583.429932,3584.040039,682200,3584.040039
9/13/2005,3646.580078,3647.689941,3590.419922,3591.209961,905800,3591.209961
9/12/2005,3620.860107,3658.199951,3612.76001,3647.879883,398100,3647.879883
9/9/2005,3639.689941,3639.689941,3596.25,3622.389893,320100,3622.389893
9/8/2005,3685.629883,3685.949951,3642.22998,3651.300049,282700,3651.300049
9/7/2005,3688.540039,3694.560059,3665.73999,3687.300049,380400,3687.300049
9/6/2005,3653.379883,3705.080078,3653.379883,3689.01001,350300,3689.01001
9/2/2005,3669.949951,3697.969971,3652.409912,3652.550049,404800,3652.550049
9/1/2005,3680.77002,3688.830078,3649.780029,3670.830078,450200,3670.830078
8/31/2005,3647.459961,3680.860107,3619.47998,3680.860107,335600,3680.860107
8/30/2005,3684.5,3687.459961,3622.620117,3648.300049,304200,3648.300049
8/29/2005,3666.570068,3689.620117,3635.820068,3685.209961,226400,3685.209961
8/26/2005,3695.300049,3698.26001,3648.97998,3667.360107,203900,3667.360107
8/25/2005,3665.879883,3702.189941,3659.939941,3695.949951,191400,3695.949951
8/24/2005,3660.090088,3718.5,3641.840088,3665.969971,261000,3665.969971
8/23/2005,3724.209961,3724.580078,3658.379883,3661.340088,235300,3661.340088
8/22/2005,3718.75,3746.139893,3710.889893,3725.320068,288700,3725.320068
8/19/2005,3709.219971,3732.02002,3707.699951,3718.75,227900,3718.75
8/18/2005,3721.850098,3728.889893,3693.26001,3711.070068,377800,3711.070068
8/17/2005,3705.149902,3733.72998,3681.139893,3725.050049,283300,3725.050049
8/16/2005,3761.179932,3761.179932,3702.850098,3705.060059,339400,3705.060059
8/15/2005,3747.780029,3769.689941,3718.75,3761.590088,310300,3761.590088
8/12/2005,3761.959961,3766.72998,3724.860107,3747.810059,219700,3747.810059
8/11/2005,3742.949951,3768.840088,3737.76001,3762.840088,242800,3762.840088
8/10/2005,3740.409912,3790.649902,3730.649902,3743.459961,295200,3743.459961
8/9/2005,3728.330078,3754.189941,3728.330078,3739.76001,227400,3739.76001
8/8/2005,3732.77002,3764.090088,3723.97998,3728.23999,199300,3728.23999
8/5/2005,3765.76001,3765.76001,3730.040039,3731.659912,193000,3731.659912
8/4/2005,3803.320068,3803.320068,3759.050049,3766.27002,247000,3766.27002
8/3/2005,3815.030029,3816.090088,3790.929932,3802.949951,269100,3802.949951
8/2/2005,3806.540039,3820.860107,3784.689941,3817.159912,304400,3817.159912
8/1/2005,3801.149902,3820.810059,3796.060059,3808.139893,211400,3808.139893
7/29/2005,3816.419922,3820.860107,3793.100098,3799.949951,242300,3799.949951
7/28/2005,3761.639893,3821.959961,3761.639893,3817.060059,279000,3817.060059
7/27/2005,3741.929932,3790.790039,3741.149902,3761.689941,356800,3761.689941
7/26/2005,3731.659912,3752.429932,3727.040039,3741.330078,241700,3741.330078
7/25/2005,3779.129883,3785.370117,3725.51001,3732.080078,226200,3732.080078
7/22/2005,3778.570068,3806.649902,3756.790039,3780.030029,214100,3780.030029
7/21/2005,3770.52002,3817.389893,3744.870117,3779.590088,379100,3779.590088
7/20/2005,3637.189941,3775.379883,3630.070068,3769.459961,425400,3769.459961
7/19/2005,3632.429932,3647.419922,3627.570068,3636.959961,255300,3636.959961
7/18/2005,3645.149902,3650.110107,3632.01001,3632.939941,214500,3632.939941
7/15/2005,3661.02002,3661.02002,3624.889893,3646.030029,287100,3646.030029
7/14/2005,3610.27002,3668.280029,3607.439941,3661.899902,460800,3661.899902
7/13/2005,3596.800049,3613.679932,3594.629883,3609.620117,209400,3609.620117
7/12/2005,3623.219971,3627.429932,3589.219971,3596.98999,203900,3596.98999
7/11/2005,3589.959961,3633.149902,3588.25,3623.219971,218100,3623.219971
7/8/2005,3520.699951,3592.129883,3509.780029,3589.959961,295300,3589.959961
7/7/2005,3518.98999,3520.610107,3478.300049,3519.27002,273700,3519.27002
7/6/2005,3534.629883,3547.810059,3520.610107,3521.209961,251100,3521.209961
7/5/2005,3508.02002,3536.850098,3473.330078,3534.810059,251200,3534.810059
7/1/2005,3488.72998,3514.780029,3486.649902,3508.669922,174900,3508.669922
6/30/2005,3513.320068,3535.350098,3485.399902,3487.76001,267500,3487.76001
6/29/2005,3480.27002,3529.580078,3480.169922,3513.879883,278700,3513.879883
6/28/2005,3397.5,3482.26001,3397.219971,3480.909912,280700,3480.909912
6/27/2005,3413.879883,3415.959961,3382.139893,3395.840088,284800,3395.840088
6/24/2005,3457.320068,3460.330078,3400.139893,3411.23999,394100,3411.23999
6/23/2005,3568.26001,3568.26001,3455.840088,3457.459961,448300,3457.459961
6/22/2005,3568.580078,3591.780029,3553.780029,3568.399902,234900,3568.399902
6/21/2005,3572.050049,3587.600098,3556.830078,3568.399902,208200,3568.399902
6/20/2005,3590.600098,3590.600098,3557.189941,3572.050049,206100,3572.050049
6/17/2005,3566.639893,3606.939941,3566.639893,3591.949951,317300,3591.949951
6/16/2005,3526.810059,3566.72998,3526.530029,3566.689941,178400,3566.689941
6/15/2005,3512.699951,3531.429932,3499.330078,3527.219971,229600,3527.219971
6/14/2005,3523.570068,3535.179932,3502.169922,3510.98999,210100,3510.98999
6/13/2005,3518.290039,3546.790039,3498.72998,3523.429932,244600,3523.429932
6/10/2005,3529.209961,3538.51001,3506.459961,3521.48999,214100,3521.48999
6/9/2005,3540.919922,3540.919922,3497.709961,3529.209961,289000,3529.209961
6/8/2005,3608.689941,3611.419922,3532.310059,3537.72998,290100,3537.72998
6/7/2005,3635.139893,3670.790039,3612.530029,3612.629883,269400,3612.629883
6/6/2005,3627.570068,3636.73999,3614.800049,3635.060059,191700,3635.060059
6/3/2005,3650.149902,3657.219971,3615.870117,3629.100098,215200,3629.100098
6/2/2005,3631.959961,3652.040039,3622.570068,3649.959961,265200,3649.959961
6/1/2005,3600.090088,3645.570068,3591.810059,3633.860107,272000,3633.860107
5/31/2005,3622.429932,3624.23999,3585.570068,3599.580078,258700,3599.580078
5/27/2005,3634.370117,3637.699951,3606.469971,3623.129883,198900,3623.129883
5/26/2005,3599.439941,3641.820068,3599.439941,3636.219971,242800,3636.219971
5/25/2005,3632.699951,3632.699951,3581.73999,3599.48999,218100,3599.48999
5/24/2005,3625.629883,3636.169922,3584.639893,3632.659912,224700,3632.659912
5/23/2005,3619.649902,3649.280029,3619.340088,3626.51001,181800,3626.51001
5/20/2005,3619.969971,3627.75,3602.169922,3620.98999,203600,3620.98999
5/19/2005,3612.709961,3623.300049,3589.939941,3621.030029,205200,3621.030029
5/18/2005,3516.26001,3608.26001,3516.219971,3605.23999,343600,3605.23999
5/17/2005,3476.540039,3521.419922,3454.959961,3516.889893,213600,3516.889893
5/16/2005,3403.040039,3480.139893,3403.040039,3478.97998,251000,3478.97998
5/13/2005,3441.790039,3456.870117,3375.77002,3402.199951,289300,3402.199951
5/12/2005,3531.75,3532.459961,3430.090088,3440.5,352500,3440.5
5/11/2005,3498.72998,3543.179932,3489.350098,3534.040039,340000,3534.040039
5/10/2005,3555.75,3555.75,3487.22998,3498.560059,260900,3498.560059
5/9/2005,3532.679932,3559.370117,3523.379883,3559.060059,178600,3559.060059
5/6/2005,3528.98999,3553.52002,3520.27002,3533.659912,194700,3533.659912
5/5/2005,3520.530029,3552.120117,3507.459961,3528.850098,231500,3528.850098
5/4/2005,3462.340088,3522.449951,3460.159912,3519.689941,316100,3519.689941
5/3/2005,3483.25,3490.280029,3454.629883,3462.649902,257100,3462.649902
5/2/2005,3436.540039,3486.810059,3436.540039,3483.830078,283100,3483.830078
4/29/2005,3388.629883,3427.97998,3377.050049,3426.439941,311300,3426.439941
4/28/2005,3416.570068,3440.560059,3387.909912,3388.580078,287800,3388.580078
4/27/2005,3405.090088,3425.370117,3348.360107,3417.540039,310700,3417.540039
4/26/2005,3470.659912,3470.840088,3404.149902,3404.550049,233900,3404.550049
4/25/2005,3440.540039,3486.699951,3440.540039,3470.800049,205800,3470.800049
4/22/2005,3513.02002,3517.780029,3414.870117,3440.050049,320800,3440.050049
4/21/2005,3395.699951,3518.439941,3395.699951,3513.02002,328000,3513.02002
4/20/2005,3447.620117,3452.909912,3392.370117,3395.26001,320600,3395.26001
4/19/2005,3406.689941,3450.02002,3405.219971,3448.72998,285300,3448.72998
4/18/2005,3382.350098,3429.330078,3360.469971,3405.310059,262100,3405.310059
4/15/2005,3441.300049,3471.370117,3378.330078,3382.889893,355000,3382.889893
4/14/2005,3548.469971,3549.320068,3421.72998,3441.300049,548800,3441.300049
4/13/2005,3644.169922,3644.169922,3538.02002,3548.340088,322200,3548.340088
4/12/2005,3608.929932,3655.639893,3568.76001,3645.98999,293100,3645.98999
4/11/2005,3597.320068,3629.47998,3575.600098,3610.439941,253900,3610.439941
4/8/2005,3711.209961,3711.209961,3589.800049,3596.699951,376100,3596.699951
4/7/2005,3712.949951,3719.26001,3680.209961,3719,249000,3719
4/6/2005,3721.889893,3743.330078,3713.350098,3713.659912,211300,3713.659912
4/5/2005,3708.850098,3731.22998,3707.25,3721.179932,211500,3721.179932
4/4/2005,3686.879883,3717.889893,3668.23999,3707.790039,245700,3707.790039
4/1/2005,3716.5,3758.590088,3677.27002,3686.610107,232100,3686.610107
3/31/2005,3736.719971,3739.879883,3705.780029,3715.969971,229100,3715.969971
3/30/2005,3672.909912,3736.52002,3670.51001,3736.320068,361500,3736.320068
3/29/2005,3740.75,3755.060059,3665.209961,3673.570068,265400,3673.570068
3/28/2005,3744.889893,3780.590088,3740.75,3740.75,183300,3740.75
3/24/2005,3733.25,3764.189941,3733.25,3744.669922,202200,3744.669922
3/23/2005,3756.629883,3757.25,3707.120117,3732.280029,328300,3732.280029
3/22/2005,3749.959961,3805.080078,3749.959961,3754.22998,309700,3754.22998
3/21/2005,3749.73999,3768.649902,3730.850098,3749.469971,237800,3749.469971
3/18/2005,3776.159912,3782.659912,3733.719971,3750.580078,386400,3750.580078
3/17/2005,3757.75,3791.389893,3755.790039,3777.590088,233000,3777.590088
3/16/2005,3816.110107,3817.439941,3745.23999,3757.52002,243900,3757.52002
3/15/2005,3855.620117,3871.590088,3816.159912,3816.429932,203500,3816.429932
3/14/2005,3830.709961,3859.399902,3825.100098,3854.600098,228100,3854.600098
3/11/2005,3819.050049,3855.040039,3813.48999,3832.090088,259000,3832.090088
3/10/2005,3840.139893,3842.810059,3788.310059,3819.090088,249900,3819.090088
3/9/2005,3869.939941,3870.969971,3836.22998,3840.090088,229000,3840.090088
3/8/2005,3878,3889.969971,3859.350098,3872.169922,223000,3872.169922
3/7/2005,3829.98999,3880.929932,3829.98999,3876.129883,251800,3876.129883
3/4/2005,3762.639893,3844.699951,3762.639893,3830.969971,271500,3830.969971
3/3/2005,3752.540039,3775.22998,3734.429932,3760.590088,227600,3760.590088
3/2/2005,3757.699951,3777.360107,3735.590088,3752.409912,260200,3752.409912
3/1/2005,3726.850098,3766.330078,3726.850098,3759.300049,354100,3759.300049
2/28/2005,3715.209961,3771.22998,3690.080078,3726.649902,324500,3726.649902
2/25/2005,3680.469971,3720.26001,3677.580078,3715.169922,236800,3715.169922
2/24/2005,3610.850098,3680.25,3606.800049,3680.25,215800,3680.25
2/23/2005,3552.389893,3629.48999,3552.389893,3611.73999,214100,3611.73999
2/22/2005,3619.879883,3620.860107,3539.709961,3540.149902,228500,3540.149902
2/18/2005,3603.879883,3636.52002,3603.879883,3619.969971,222900,3619.969971
2/17/2005,3622.22998,3640.169922,3587.27002,3604.189941,198200,3604.189941
2/16/2005,3614.469971,3632.02002,3595.050049,3622.679932,197000,3622.679932
